id;data;cidade_origem;uf_origem;base_origem;nf;valor_da_nota;volumes;peso_real;peso_cubado;cidade_destino;uf_destino;base;setor;frete_peso;seguro;total_frete
19095;2024-12-01;CURITIBA;PR;CWB;1089;3545,06;32;105,12;105,12;CURITIBA;PR;CWB;URB;121,63;10,64;132,26
19096;2024-12-01;CURITIBA;PR;CWB;1090;969,78;10;51,94;51,94;CRICIUMA;SC;CCM;CRI;104,17;2,91;107,08
19097;2024-12-01;CURITIBA;PR;CWB;1091;1148,43;21;66,79;66,79;"PORTO ALEGRE";RS;POA;URB;143,87;3,45;147,31
19098;2024-12-01;CURITIBA;PR;CWB;1092;677,59;10;38,95;38,95;"BENTO GONCALVES";RS;POA;CXJ;122,61;2,03;124,64
19099;2024-12-01;CURITIBA;PR;CWB;1093;536,89;10;33,81;33,81;LAJEADO;RS;RGS;LJD;112,43;1,61;114,04
19100;2024-12-01;CURITIBA;PR;CWB;1094;627,43;12;39,17;39,17;SANTIAGO;RS;RGS;RIA;123,04;1,88;124,92
19101;2024-12-01;CURITIBA;PR;CWB;1095;1875,88;20;71,26;71,26;PINDAMONHANGABA;SP;SPO;DOC;130,79;5,63;136,42
19102;2024-12-01;CURITIBA;PR;CWB;1096;2078,88;23;82,71;82,71;JACAREI;SP;SPO;DOC;142,24;6,24;148,48
19103;2024-12-01;CURITIBA;PR;CWB;1097;2012,85;26;97,05;97,05;"NOVO HAMBURGO";RS;POA;QHV;237,64;6,04;243,68
19104;2024-12-02;CURITIBA;PR;CWB;1098;3031,2;41;123,94;123,94;MEDIANEIRA;PR;CSC;CSC;171,56;9,09;180,65
19105;2024-12-03;CURITIBA;PR;CWB;1099;4156,98;61;184,27;184,27;MARINGA;PR;MGF;URB;239,74;12,47;252,21
19106;2024-12-04;CURITIBA;PR;CWB;1100;4178,2;55;201,27;201,27;CASCAVEL;PR;CAC;URB;258,95;12,53;271,48
19107;2024-12-05;CURITIBA;PR;CWB;1101;136,45;3;14,99;14,99;BIGUACU;SC;FLN;504;52,44;0,41;52,85
19108;2024-12-06;CURITIBA;PR;CWB;1102;4707,62;65;238,17;238,17;"UNIAO DA VITORIA";PR;CWB;LPR;300,65;14,12;314,77
19109;2024-12-07;CURITIBA;PR;CWB;1103;550,94;9;28,4;28,4;LAGES;SC;CTB;LAJ;71,2;1,65;72,86
19110;2024-12-08;CURITIBA;PR;CWB;1104;617,8;11;46,36;46,36;HARMONIA;RS;RGS;CXJ;137,29;1,85;139,14
19111;2024-12-09;CURITIBA;PR;CWB;1105;1350,06;16;53,85;53,85;PINHAIS;PR;CWB;215;92,36;4,05;96,41
19112;2024-12-10;CURITIBA;PR;CWB;1106;1166,03;20;49,34;49,34;CONCORDIA;SC;XAP;CCA;100,52;3,5;104,02
19113;2024-12-11;CURITIBA;PR;CWB;1107;1211,48;10;42,3;42,3;CAMPINAS;SP;SPO;DOC;101,83;3,63;105,46
19114;2024-12-12;CURITIBA;PR;CWB;1108;4997,22;68;238,17;238,17;ARAPONGAS;PR;LDB;ARA;300,65;14,99;315,64
19115;2024-12-13;CURITIBA;PR;CWB;1109;1841,28;23;72,42;72,42;CUBATAO;SP;SPO;TLG;131,95;5,52;137,47
19116;2024-12-14;CURITIBA;PR;CWB;1110;6019,19;68;268,91;268,91;CURITIBA;PR;CWB;URB;270,68;18,06;288,73
19117;2024-12-15;CURITIBA;PR;CWB;1111;2770,4;25;123,16;123,16;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;182,69;8,31;191.0
19118;2024-12-16;CURITIBA;PR;CWB;1112;752,76;4;22,75;22,75;"SAO JOAO DA BOA VISTA";SP;SPO;DVT;82,28;2,26;84,54
19119;2024-12-17;CURITIBA;PR;CWB;1113;888,56;10;43,76;43,76;JUNDIAI;SP;SPO;TLG;103,29;2,67;105,95
19120;2024-12-18;CURITIBA;PR;CWB;1114;916,12;10;30,08;30,08;AMERICANA;SP;SPO;DOC;89,61;2,75;92,36
19121;2024-12-19;CURITIBA;PR;CWB;1115;1045,24;19;50,13;50,13;"BRAGANCA PAULISTA";SP;SPO;DOC;109,66;3,14;112,79
19122;2024-12-20;CURITIBA;PR;CWB;1116;1967,11;32;115,6;115,6;CANOAS;RS;POA;URB;274,37;5,9;280,27
19123;2024-12-21;CURITIBA;PR;CWB;1117;2541,6;32;101,5;101,5;"PRAIA GRANDE";SP;SPO;TLG;161,03;7,62;168,65
19124;2024-12-22;CURITIBA;PR;CWB;1118;721,82;17;64,51;64,51;"CERRO LARGO";RS;RGS;GEL;173,22;2,17;175,39
19125;2024-12-23;CURITIBA;PR;CWB;1119;1490,48;24;55,95;55,95;OURINHOS;SP;SPO;DVT;115,48;4,47;119,95
19126;2024-12-24;CURITIBA;PR;CWB;1120;1093,2;20;67,52;67,52;BIGUACU;SC;FLN;504;125,98;3,28;129,25
19127;2024-12-25;CURITIBA;PR;CWB;1121;1630,76;24;93,88;93,88;VIRADOURO;SP;SPO;DVT;153,41;4,89;158,3
19128;2024-12-26;CURITIBA;PR;CWB;1122;1758,44;28;93,24;93,24;FRANCA;SP;SPO;DVT;152,77;5,28;158,05
19129;2024-12-27;CURITIBA;PR;CWB;1123;1760,72;22;60,92;60,92;BAURU;SP;SPO;DVT;120,45;5,28;125,74
19130;2024-12-28;CURITIBA;PR;CWB;1124;1764.0;30;89,37;89,37;PIRACICABA;SP;SPO;DOC;148,9;5,29;154,19
19131;2024-12-29;CURITIBA;PR;CWB;1125;1771,92;21;59,2;59,2;INDAIATUBA;SP;SPO;DOC;118,73;5,32;124,05
19132;2024-12-30;CURITIBA;PR;CWB;1126;1860,24;18;60,61;60,61;AVARE;SP;SPO;DVT;120,14;5,58;125,72
19133;2024-12-31;CURITIBA;PR;CWB;1127;1902,32;21;85,85;85,85;FRANCA;SP;SPO;DVT;145,38;5,71;151,09
19134;2025-01-01;CURITIBA;PR;CWB;1128;1971,32;14;38,94;38,94;INDAIATUBA;SP;SPO;DOC;98,47;5,91;104,39
19135;2025-01-02;CURITIBA;PR;CWB;1129;1989,56;20;71,16;71,16;"RIBEIRAO PRETO";SP;SPO;DVT;130,69;5,97;136,66
19136;2025-01-03;CURITIBA;PR;CWB;1130;1957,04;15;82,08;82,08;NAO-ME-TOQUE;RS;RGS;SLD;208,02;5,87;213,89
19137;2025-01-04;CURITIBA;PR;CWB;1131;2598,15;28;121,28;121,28;"LAGOA VERMELHA";RS;RGS;PFB;285,63;7,79;293,42
19138;2025-01-05;CURITIBA;PR;CWB;1132;568,72;9;30,25;30,25;"RIBEIRAO PRETO";SP;SPO;DVT;89,78;1,71;91,49
19139;2025-01-06;CURITIBA;PR;CWB;1133;683,24;6;28,8;28,8;"SAO PAULO";SP;SAO;CEN;65,4;2,05;67,45
19140;2025-01-07;CURITIBA;PR;CWB;1134;3462,4;39;83,92;83,92;SOROCABA;SP;SPO;DOC;143,45;10,39;153,83
19141;2025-01-08;CURITIBA;PR;CWB;1135;825,64;9;37,57;37,57;MARILIA;SP;SPO;DVT;97,1;2,48;99,58
19142;2025-01-09;CURITIBA;PR;CWB;1136;860,12;14;52,15;52,15;"SAO CARLOS";SP;SPO;DVT;111,68;2,58;114,26
19143;2025-01-10;CURITIBA;PR;CWB;1137;969,48;14;39,88;39,88;JUNDIAI;SP;SPO;TLG;99,41;2,91;102,32
19144;2025-01-11;CURITIBA;PR;CWB;1138;1319.0;19;54,95;54,95;ARACATUBA;SP;SPO;DVT;114,48;3,96;118,43
19145;2025-01-12;CURITIBA;PR;CWB;1139;1483,72;21;67,23;67,23;ARACATUBA;SP;SPO;DVT;126,76;4,45;131,21
19146;2025-01-13;CURITIBA;PR;CWB;1140;0.0;18;61,46;61,46;ITARARE;SP;SPO;DVT;120,99;0.0;120,99
19147;2025-01-14;CURITIBA;PR;CWB;1141;1652,96;19;65,27;65,27;SOROCABA;SP;SPO;DOC;124,8;4,96;129,76
19148;2025-01-15;CURITIBA;PR;CWB;1142;1674,12;26;93,79;93,79;"BRAGANCA PAULISTA";SP;SPO;DOC;153,32;5,02;158,34
19149;2025-01-16;CURITIBA;PR;CWB;1143;3149,04;46;159,15;159,15;TAUBATE;SP;SPO;DOC;218,68;9,45;228,13
19150;2025-01-17;CURITIBA;PR;CWB;1144;2111,28;28;78,71;78,71;ARACATUBA;SP;SPO;DVT;138,24;6,33;144,57
19151;2025-01-18;CURITIBA;PR;CWB;1145;7295,33;115;384,68;384,68;CURITIBA;PR;CWB;URB;376,03;21,89;397,92
19152;2025-01-19;CURITIBA;PR;CWB;1146;1569,12;25;85,2;85,2;CAMPINAS;SP;SPO;DOC;144,73;4,71;149,44
19153;2025-01-20;CURITIBA;PR;CWB;1147;2310,92;30;100,74;100,74;MARILIA;SP;SPO;DVT;160,27;6,93;167,2
19154;2025-01-21;CURITIBA;PR;CWB;1148;2357,72;29;84,73;84,73;"RIBEIRAO PRETO";SP;SPO;DVT;144,26;7,07;151,33
19155;2025-01-22;CURITIBA;PR;CWB;1149;2462,6;32;100,86;100,86;AMPARO;SP;SPO;DOC;160,39;7,39;167,78
19156;2025-01-23;CURITIBA;PR;CWB;1150;2592,52;35;98,14;98,14;"RIBEIRAO PRETO";SP;SPO;DVT;157,67;7,78;165,45
19157;2025-01-24;CURITIBA;PR;CWB;1151;1977,16;29;104,64;104,64;"BRAGANCA PAULISTA";SP;SPO;DOC;164,17;5,93;170,1
19158;2025-01-25;CURITIBA;PR;CWB;1152;3722,8;40;162,7;162,7;CARAGUATATUBA;SP;SPO;DVT;222,23;11,17;233,4
19159;2025-01-26;CURITIBA;PR;CWB;1153;3347,76;53;166,25;166,25;TREMEMBE;SP;SPO;DOC;225,78;10,04;235,82
19160;2025-01-27;CURITIBA;PR;CWB;1154;1866,72;29;106,42;106,42;"MONTE MOR";SP;SPO;DOC;165,95;5,6;171,55
19161;2025-01-28;CURITIBA;PR;CWB;1155;3116,76;49;192,13;192,13;CURITIBA;PR;CWB;URB;200,81;9,35;210,16
19162;2025-01-29;CURITIBA;PR;CWB;1156;3842,8;46;169,3;169,3;GUARATINGUETA;SP;SPO;DVT;228,83;11,53;240,36
19163;2025-01-30;CURITIBA;PR;CWB;1157;3849,13;29;105,34;105,34;JAGUARAO;RS;RGS;PET;254,07;11,55;265,62
19164;2025-01-31;CURITIBA;PR;CWB;1158;1908,99;26;113,92;113,92;"BOM RETIRO DO SUL";RS;RGS;LJD;271,05;5,73;276,77
19165;2025-02-01;CURITIBA;PR;CWB;1159;2872,76;31;108,41;108,41;LIMEIRA;SP;SPO;DOC;167,94;8,62;176,56
19166;2025-02-02;CURITIBA;PR;CWB;1160;1891,03;30;112,6;112,6;IJUI;RS;RGS;GEL;268,44;5,67;274,11
19167;2025-02-03;CURITIBA;PR;CWB;1161;4736,48;59;173,36;173,36;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;232,89;14,21;247,1
19168;2025-02-04;CURITIBA;PR;CWB;1162;2314,74;20;95,95;95,95;CHAPECO;SC;XAP;URB;165,78;6,94;172,72
19169;2025-02-05;CURITIBA;PR;CWB;1163;1943,02;26;74,12;74,12;"CAXIAS DO SUL";RS;POA;CXJ;192,24;5,83;198,07
19170;2025-02-06;CURITIBA;PR;CWB;1164;2338,72;24;100,48;100,48;"SANTA BARBARA D'OESTE";SP;SPO;DOC;160,01;7,02;167,02
19171;2025-02-07;CURITIBA;PR;CWB;1165;4204,24;47;182,09;182,09;JACAREI;SP;SPO;DOC;241,62;12,61;254,24
19172;2025-02-08;CURITIBA;PR;CWB;1166;182,43;68;209,65;209,65;"SAO VICENTE";SP;SPO;TLG;269,18;0,55;269,73
19173;2025-02-09;CURITIBA;PR;CWB;1167;1926,78;34;117,11;117,11;PELOTAS;RS;RGS;PET;277,36;5,78;283,14
19174;2025-02-10;CURITIBA;PR;CWB;1168;2512,83;30;98,88;98,88;BIGUACU;SC;FLN;504;169,89;7,54;177,43
19175;2025-02-11;CURITIBA;PR;CWB;1169;2849,2;32;115,67;115,67;CUBATAO;SP;SPO;TLG;175,2;8,55;183,75
19176;2025-02-12;CURITIBA;PR;CWB;1170;2224,95;34;145,16;145,16;ALVORADA;RS;POA;GRV;332,9;6,67;339,58
19177;2025-02-13;CURITIBA;PR;CWB;1171;1289,66;16;59,85;59,85;CANGUCU;RS;RGS;PET;164.0;3,87;167,87
19178;2025-02-14;CURITIBA;PR;CWB;1172;1816,12;23;110,6;110,6;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;170,13;5,45;175,58
19179;2025-02-15;CURITIBA;PR;CWB;1173;2469,24;31;114,34;114,34;BAURU;SP;SPO;DVT;173,87;7,41;181,28
19180;2025-02-16;CURITIBA;PR;CWB;1174;2310,24;36;115,96;115,96;"CAPAO BONITO";SP;SPO;DVT;175,49;6,93;182,42
19181;2025-02-17;CURITIBA;PR;CWB;1175;2339,84;35;116,61;116,61;ASSIS;SP;SPO;DVT;176,14;7,02;183,16
19182;2025-02-18;CURITIBA;PR;CWB;1176;2778,6;35;130,01;130,01;PIRACAIA;SP;SPO;DOC;189,54;8,34;197,87
19183;2025-02-19;CURITIBA;PR;CWB;1177;988,28;18;69,73;69,73;MONTENEGRO;RS;POA;CAN;183,56;2,96;186,52
19184;2025-02-20;CURITIBA;PR;CWB;1178;1971,84;36;132,09;132,09;CHARQUEADAS;RS;RGS;POA;307,02;5,92;312,93
19185;2025-02-21;CURITIBA;PR;CWB;1179;2861,7;51;214,67;214,67;ALVORADA;RS;POA;GRV;470,53;8,59;479,11
19186;2025-02-22;CURITIBA;PR;CWB;1180;3361,65;43;172,89;172,89;"PORTO ALEGRE";RS;POA;URB;324,23;10,08;334,31
19187;2025-02-23;CURITIBA;PR;CWB;1181;5282,24;59;226,63;226,63;TAUBATE;SP;SPO;DOC;286,16;15,85;302,01
19188;2025-02-24;CURITIBA;PR;CWB;1182;2247,98;38;126,76;126,76;BLUMENAU;SC;BNU;BRU;208,91;6,74;215,66
19189;2025-02-25;CURITIBA;PR;CWB;1183;3758,56;42;142,02;142,02;BARIRI;SP;SPO;DVT;201,55;11,28;212,82
19190;2025-02-26;CURITIBA;PR;CWB;1184;1037,44;16;58,27;58,27;"PRESIDENTE PRUDENTE";SP;SPO;DVT;117,8;3,11;120,91
19191;2025-02-27;CURITIBA;PR;CWB;1185;2712,33;37;130,66;130,66;CACADOR;SC;CTB;CAC;214,37;8,14;222,51
19192;2025-02-28;CURITIBA;PR;CWB;1186;2582,28;35;135,43;135,43;ITAPETININGA;SP;SPO;DVT;194,96;7,75;202,71
19193;2025-03-01;CURITIBA;PR;CWB;1187;4609,8;45;128,24;128,24;"PORTO FELIZ";SP;SPO;DVT;187,77;13,83;201,6
19194;2025-03-02;CURITIBA;PR;CWB;1188;1364,96;25;90,89;90,89;"SANTO ANTONIO DA PATRULHA";RS;RGS;POA;225,46;4,09;229,56
19195;2025-03-03;CURITIBA;PR;CWB;1189;2697,3;38;138,77;138,77;"RIBEIRAO PRETO";SP;SPO;DVT;198,3;8,09;206,4
19196;2025-03-04;CURITIBA;PR;CWB;1190;3593,51;37;229,4;229,4;URUGUAIANA;RS;RGS;ALQ;499,7;10,78;510,48
19197;2025-03-05;CURITIBA;PR;CWB;1191;4418,16;40;135,17;135,17;"RIBEIRAO PRETO";SP;SPO;DVT;194,7;13,25;207,95
19198;2025-03-06;CURITIBA;PR;CWB;1192;3399,44;38;157,99;157,99;JAU;SP;SPO;DVT;217,52;10,2;227,71
19199;2025-03-07;CURITIBA;PR;CWB;1193;3881,08;43;164,05;164,05;"MOGI MIRIM";SP;SPO;DOC;223,58;11,64;235,22
19200;2025-03-08;CURITIBA;PR;CWB;1194;3909,21;56;198,21;198,21;UBIRATA;PR;CAC;UBI;255,49;11,73;267,21
19201;2025-03-09;CURITIBA;PR;CWB;1195;2908,12;49;156,01;156,01;"SANTA BARBARA D'OESTE";SP;SPO;DOC;215,54;8,72;224,27
19202;2025-03-10;CURITIBA;PR;CWB;1196;4121,24;56;172,31;172,31;"MONTE ALTO";SP;SPO;DVT;231,84;12,36;244,21
19203;2025-03-11;CURITIBA;PR;CWB;1197;2804,58;46;173,43;173,43;"SANTA ROSA";RS;RGS;GEL;388,87;8,41;397,29
19204;2025-03-12;CURITIBA;PR;CWB;1198;12382,65;183;565,11;565,11;CURITIBA;PR;CWB;URB;540,22;37,15;577,37
19205;2025-03-13;CURITIBA;PR;CWB;1199;4733,92;50;184,43;184,43;ITU;SP;SPO;DOC;243,96;14,2;258,16
19206;2025-03-14;CURITIBA;PR;CWB;1200;14018,12;188;640,08;640,08;CURITIBA;PR;CWB;URB;608,44;42,05;650,5
19207;2025-03-15;CURITIBA;PR;CWB;1201;2794,42;38;180,54;180,54;SOLEDADE;RS;RGS;SLD;402,96;8,38;411,34
19208;2025-03-16;CURITIBA;PR;CWB;1202;7376,2;109;320,35;320,35;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;379,88;22,13;402,01
19209;2025-03-17;CURITIBA;PR;CWB;1203;5731,56;59;189,48;189,48;LIMEIRA;SP;SPO;DOC;249,01;17,19;266,2
19210;2025-03-18;CURITIBA;PR;CWB;1204;4486,48;50;180,3;180,3;BOTUCATU;SP;SPO;DVT;239,83;13,46;253,29
19211;2025-03-19;CURITIBA;PR;CWB;1205;5444,4;50;178,53;178,53;BAGE;RS;RGS;PET;398,98;16,33;415,31
19212;2025-03-20;CURITIBA;PR;CWB;1206;4095,32;57;202,59;202,59;"RIO CLARO";SP;SPO;DOC;262,12;12,29;274,41
19213;2025-03-21;CURITIBA;PR;CWB;1207;4215,12;58;193,46;193,46;"RIO CLARO";SP;SPO;DOC;252,99;12,65;265,63
19214;2025-03-22;CURITIBA;PR;CWB;1208;4641,46;46;169,13;169,13;PARANAGUA;PR;CWB;PAR;222,62;13,92;236,55
19215;2025-03-23;CURITIBA;PR;CWB;1209;3225,09;52;213,24;213,24;JOACABA;SC;CTB;401;329,99;9,68;339,67
19216;2025-03-24;CURITIBA;PR;CWB;1210;5250,67;68;209,76;209,76;LINS;SP;SPO;DVT;269,29;15,75;285,04
19217;2025-03-25;CURITIBA;PR;CWB;1211;4665,12;63;218,8;218,8;JABOTICABAL;SP;SPO;DVT;278,33;14.0;292,32
19218;2025-03-26;CURITIBA;PR;CWB;1212;3742,45;53;213,32;213,32;BAGE;RS;RGS;PET;467,87;11,23;479,1
19219;2025-03-27;CURITIBA;PR;CWB;1213;3857,76;68;236,3;236,3;"CRISTAIS PAULISTA";SP;SPO;DVT;295,83;11,57;307,4
19220;2025-03-28;CURITIBA;PR;CWB;1214;3789,68;51;214,03;214,03;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;273,56;11,37;284,92
19221;2025-03-29;CURITIBA;PR;CWB;1215;7399.0;92;261,04;261,04;SOROCABA;SP;SPO;DOC;320,57;22,2;342,77
19222;2025-03-30;CURITIBA;PR;CWB;1216;5529,29;80;228,03;228,03;"SAO MIGUEL DO OESTE";SC;XAP;SMO;350,69;16,59;367,28
19223;2025-03-31;CURITIBA;PR;CWB;1217;2772,24;37;198,22;198,22;"PRESIDENTE PRUDENTE";SP;SPO;DVT;257,75;8,32;266,06
19224;2025-04-01;CURITIBA;PR;CWB;1218;3630,21;61;228,07;228,07;"SANTA CRUZ DO SUL";RS;RGS;LJD;497,07;10,89;507,96
19225;2025-04-02;CURITIBA;PR;CWB;1219;6353,28;78;242,58;242,58;"SANTA BARBARA D'OESTE";SP;SPO;DOC;302,11;19,06;321,17
19226;2025-04-03;CURITIBA;PR;CWB;1220;6468,36;79;300,78;300,78;"BRAGANCA PAULISTA";SP;SPO;DOC;360,31;19,41;379,71
19227;2025-04-04;CURITIBA;PR;CWB;1221;5836,6;80;266,03;266,03;LINS;SP;SPO;DVT;325,56;17,51;343,07
19228;2025-04-05;CURITIBA;PR;CWB;1222;6956,4;62;247,2;247,2;"RIBEIRAO PRETO";SP;SPO;DVT;306,73;20,87;327,6
19229;2025-04-06;CURITIBA;PR;CWB;1223;6298,56;85;278,05;278,05;"RIBEIRAO PRETO";SP;SPO;DVT;337,58;18,9;356,48
19230;2025-04-07;CURITIBA;PR;CWB;1224;7962,18;100;315,74;315,74;CAMPINAS;SP;SPO;DOC;375,27;23,89;399,16
19231;2025-04-08;CURITIBA;PR;CWB;1225;5251.0;75;281,08;281,08;"RIBEIRAO PRETO";SP;SPO;DVT;340,61;15,75;356,36
19232;2025-04-09;CURITIBA;PR;CWB;1226;10572,44;163;555,44;555,44;TAUBATE;SP;SPO;DOC;614,97;31,72;646,69
19233;2025-04-10;CURITIBA;PR;CWB;1227;5457,52;89;318,32;318,32;"BENTO GONCALVES";RS;POA;CXJ;675,77;16,37;692,14
19234;2025-04-11;CURITIBA;PR;CWB;1228;7350,24;85;604,57;604,57;VOTUPORANGA;SP;SPO;DVT;664,1;22,05;686,15
19235;2025-04-12;CURITIBA;PR;CWB;1229;9290,48;118;360,55;360,55;HORTOLANDIA;SP;SPO;DOC;420,08;27,87;447,96
19236;2025-04-13;CURITIBA;PR;CWB;1230;8952,84;110;426,53;426,53;CAMPINAS;SP;SPO;DOC;486,06;26,86;512,92
19237;2025-04-14;CURITIBA;PR;CWB;1231;7829,84;114;639,24;639,24;VOTUPORANGA;SP;SPO;DVT;698,77;23,49;722,26
19238;2025-04-15;CURITIBA;PR;CWB;1232;7776,32;85;354,28;354,28;ARARAQUARA;SP;SPO;DVT;413,81;23,33;437,13
19239;2025-04-16;CURITIBA;PR;CWB;1233;5939,48;73;378,93;378,93;"PRESIDENTE PRUDENTE";SP;SPO;DVT;438,46;17,82;456,28
19240;2025-04-17;CURITIBA;PR;CWB;1234;7257,99;92;348,16;348,16;"JANDAIA DO SUL";PR;MGF;JDS;424,94;21,77;446,71
19241;2025-04-18;CURITIBA;PR;CWB;1235;6726,6;92;430,68;430,68;IBITINGA;SP;SPO;DVT;490,21;20,18;510,39
19242;2025-04-19;CURITIBA;PR;CWB;1236;8085,3;106;381,82;381,82;"JANDAIA DO SUL";PR;MGF;JDS;462,96;24,26;487,22
19243;2025-04-20;CURITIBA;PR;CWB;1237;7670,98;117;456,69;456,69;"GUARANI DAS MISSOES";RS;RGS;GEL;949,74;23,01;972,75
19244;2025-04-21;CURITIBA;PR;CWB;1238;10192,96;153;502,46;502,46;"PARAGUACU PAULISTA";SP;SPO;DVT;561,99;30,58;592,57
19245;2025-04-22;CURITIBA;PR;CWB;1239;11648,76;142;581,75;581,75;"PRAIA GRANDE";SP;SPO;TLG;641,28;34,95;676,22
19246;2025-04-23;CURITIBA;PR;CWB;1240;34507,96;435;2586,44;2586,44;URUGUAIANA;RS;RGS;ALQ;5166,64;103,52;5270,17
19247;2025-04-24;CURITIBA;PR;CWB;1241;290,58;1;13,08;13,08;"SAO PAULO";SP;SAO;CEN;52,98;0,87;53,86
19248;2025-04-25;CURITIBA;PR;CWB;1242;475,72;3;12,08;12,08;"SAO PAULO";SP;SAO;CEN;52,2;1,43;53,62
19249;2025-04-26;CURITIBA;PR;CWB;1243;19,56;1;5,71;5,71;GUARULHOS;SP;SAO;GRU;69,53;0,06;69,59
19250;2025-04-27;CURITIBA;PR;CWB;1244;201,84;4;18,82;18,82;"SANTO ANDRE";SP;SPO;TLG;78,35;0,61;78,96
19251;2025-04-28;CURITIBA;PR;CWB;1245;31,44;1;2,07;2,07;"FERRAZ DE VASCONCELOS";SP;SPO;TLG;69,53;0,09;69,62
19252;2025-04-29;CURITIBA;PR;CWB;1246;78,34;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,24;50,79
19253;2025-04-30;CURITIBA;PR;CWB;1247;195,66;1;3.0;3.0;"SAO PAULO";SP;SAO;CEN;50,55;0,59;51,14
19254;2025-05-01;CURITIBA;PR;CWB;1248;37,89;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,11;50,66
19255;2025-05-02;CURITIBA;PR;CWB;1249;1973,93;19;96,25;96,25;"SAO PAULO";SP;SAO;CEN;118,69;5,92;124,61
19256;2025-05-03;CURITIBA;PR;CWB;1250;62,3;1;2,07;2,07;MAUA;SP;SPO;TLG;69,53;0,19;69,72
19257;2025-05-04;CURITIBA;PR;CWB;1251;52,32;2;5,08;5,08;"SAO PAULO";SP;SAO;CEN;50,55;0,16;50,71
19258;2025-05-05;CURITIBA;PR;CWB;1252;247,48;3;11,71;11,71;GUARULHOS;SP;SAO;GRU;71,24;0,74;71,98
19259;2025-05-06;CURITIBA;PR;CWB;1253;158,14;1;5,71;5,71;CAJAMAR;SP;SPO;TLG;69,53;0,47;70.0
19260;2025-05-07;CURITIBA;PR;CWB;1254;300,71;2;23,3;23,3;"SAO PAULO";SP;SAO;CEN;61,06;0,9;61,96
19261;2025-05-08;CURITIBA;PR;CWB;1255;39.0;1;2.0;2.0;GUARATINGUETA;SP;SPO;DVT;69,53;0,12;69,65
19262;2025-05-09;CURITIBA;PR;CWB;1256;1,22;2;2,76;2,76;"SAO VICENTE";SP;SPO;TLG;69,53;0.0;69,53
19263;2025-05-10;CURITIBA;PR;CWB;1257;45,6;1;2.0;2.0;TAUBATE;SP;SPO;DOC;69,53;0,14;69,67
19264;2025-05-11;CURITIBA;PR;CWB;1258;1706,46;1;1,38;1,38;JACAREI;SP;SPO;DOC;69,53;5,12;74,65
19265;2025-05-12;CURITIBA;PR;CWB;1259;164,3;2;5,81;5,81;"BRAGANCA PAULISTA";SP;SPO;DOC;69,53;0,49;70,02
19266;2025-05-13;CURITIBA;PR;CWB;1260;3380,99;1;2.0;2.0;"PORTO FELIZ";SP;SPO;DVT;69,53;10,14;79,67
19267;2025-05-14;CURITIBA;PR;CWB;1261;1849,74;1;12,57;12,57;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;72,1;5,55;77,65
19268;2025-05-15;CURITIBA;PR;CWB;1262;768,29;1;2,96;2,96;AMERICANA;SP;SPO;DOC;69,53;2,3;71,83
19269;2025-05-16;CURITIBA;PR;CWB;1263;546,4;6;24,08;24,08;"RIBEIRAO PRETO";SP;SPO;DVT;83,61;1,64;85,25
19270;2025-05-17;CURITIBA;PR;CWB;1264;843,31;9;29,83;29,83;"BRAGANCA PAULISTA";SP;SPO;DOC;89,36;2,53;91,89
19271;2025-05-18;CURITIBA;PR;CWB;1265;2549,32;13;39,51;39,51;"PARAGUACU PAULISTA";SP;SPO;DVT;99,04;7,65;106,68
19272;2025-05-19;CURITIBA;PR;CWB;1266;380,24;6;16,63;16,63;PINDAMONHANGABA;SP;SPO;DOC;76,16;1,14;77,3
19273;2025-05-20;CURITIBA;PR;CWB;1267;2056,91;30;104,65;104,65;"SANTO ANDRE";SP;SPO;TLG;164,18;6,17;170,35
19274;2025-05-21;CURITIBA;PR;CWB;1268;831,04;13;60,35;60,35;"SAO PAULO";SP;SAO;CEN;90,32;2,49;92,82
19275;2025-05-22;CURITIBA;PR;CWB;1269;900,93;12;61,91;61,91;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;121,44;2,7;124,14
19276;2025-05-23;CURITIBA;PR;CWB;1270;141,8;3;8,08;8,08;"SAO PAULO";SP;SAO;CEN;50,55;0,43;50,98
19277;2025-05-24;CURITIBA;PR;CWB;1271;1127,14;12;37,72;37,72;JANDIRA;SP;SPO;TLG;97,25;3,38;100,63
19278;2025-05-25;CURITIBA;PR;CWB;1272;1659,39;17;99,11;99,11;CARAPICUIBA;SP;SPO;TLG;158,64;4,98;163,62
19279;2025-05-26;CURITIBA;PR;CWB;1273;1391,63;22;97,26;97,26;"SAO PAULO";SP;SAO;CEN;119,48;4,17;123,66
19280;2025-05-27;CURITIBA;PR;CWB;1274;81,47;3;7,15;7,15;ARUJA;SP;SPO;TLG;69,53;0,24;69,77
